678.5614025118391,923.6192290457602,956.9944329215947,111.16443869100773,-68.85815748693166,233.3795294706616,0.7071067811865476
606.4851345326205,819.9590288109902,855.5431532329628,71.8484604565422,-92.48974459560138,174.5532571666204,0.7071067811865476
569.7916015301316,767.4412396239345,804.2341596680982,52.43114149865348,-104.16655192580416,145.3019561417104,0.7071067811865476
641.2969629369177,869.9407622471484,904.4298601751772,90.64014767991283,-81.19203096211794,202.73543372404134,0.7071067811865476
550.4392360513925,739.8095867450593,777.2618066225644,42.348631928466986,-110.23046789908794,130.05858638794575,0.7071067811865476
619.4289516054755,838.5253275588384,873.696276398843,78.7931378059755,-88.3141419535754,184.982567968868,0.7071067811865476
580.5446454660928,782.8143214642816,819.2472971615093,58.08041331352794,-100.76920892163794,153.82638545184244,0.7071067811865476
565.6273828981383,761.491567708265,798.4251056646438,50.252488631256014,-105.47701173924712,142.01119417256163,0.7071067811865476
630.112736455964,853.8659423371629,888.7012205396055,84.56312970394691,-84.84518463059868,193.6349265311375,0.7071067811865476
556.943034228862,749.0907336418226,786.3196991413433,45.725085026306914,-108.19987571821353,135.16732879577543,0.7071067811865476
567.6865757255694,764.4333113259512,801.2972355764404,51.32920570194611,-104.82950680821428,143.63766194254288,0.7071067811865476
516.754991801269,691.82118200378,730.455875434289,25.05513956074012,-120.63081799115278,103.82391835932648,0.7071067811865476
589.2049637038718,795.2058159076524,831.3523516479752,62.65488431941639,-98.01823109863129,160.72039163974952,0.7071067811865476
574.9690305141256,774.8414023926397,811.460349862463,55.14702751765924,-102.53328943918744,149.40134357900953,0.7071067811865476
601.2686400067391,812.4827243751893,848.2353025176492,69.06384779553319,-94.16416473807725,170.3666310295989,0.7071067811865476
567.8862707421911,764.7187396853581,801.5758637510373,51.43371520599086,-104.76656725203985,143.79543119409226,0.7071067811865476
565.4122195063577,761.1841991510786,798.1249864779203,50.14007206711755,-105.54457361695353,141.8413392274047,0.7071067811865476
531.917745148931,713.4063949822663,751.5034141519154,32.799786907139,-115.97329082803641,115.58694599438616,0.7071067811865476
580.7443254848412,783.0998606327603,819.5262451908006,58.18564530883945,-100.7058894486508,153.98499364558427,0.7071067811865476
560.2326736212183,753.7871390364498,790.9038754090277,47.43747718799475,-107.16992116992257,137.7568594223034,0.7071067811865476
596.4347527920473,805.5576951107142,841.4673892640118,66.49066517093344,-95.71150269859089,166.49530635514424,0.7071067811865476
549.6857871752933,738.7346436928362,776.2128661928948,41.958264745197695,-110.46531982461579,129.46766495213868,0.7071067811865476
553.3607461864904,743.9780976841048,781.3298938838193,43.86383872189123,-109.31930068201348,132.3518021731719,0.7071067811865476
541.0110212311479,726.3641713137979,764.1429794577703,37.475619942375836,-113.16127302888077,122.67772331498168,0.7071067811865476
599.1510585448256,809.4487084540837,845.2700419285229,67.93572619412228,-94.84256957125211,168.6697829605177,0.7071067811865476
594.5775895634847,802.8979447711337,838.868336458103,65.50390295708843,-96.30493279915211,165.01021792041243,0.7071067811865476
540.3957144054702,725.48699080907,763.2872465955836,37.15846531347197,-113.35192796227557,122.19701132569806,0.7071067811865476
577.0735191580615,777.8502013333439,814.3988755006494,56.25318631635551,-101.86805505590033,151.07034298196248,0.7071067811865476
523.252242145851,701.0671707632235,739.4703775229358,28.365810720668,-118.63992711776602,108.85513185927324,0.7071067811865476
568.0553170511978,764.9602243297345,801.8116691843372,51.52210164368452,-104.71337889471086,143.92908332644666,0.7071067811865476
490.8724417605793,655.0372531834385,694.6097498507761,11.984501110899961,-128.49053755288696,83.91788851072785,0.7071067811865476
463.1122734535835,615.6693990909511,656.2751020338571,-1.8278196188212896,-136.79412662858064,62.807400266311596,0.7071067811865476
